name,classe,cours,id,entree,sortie,score,remarque,id_user,id_meeting,planning_cours_journalier_id,ip,created_at,updated_at,source,canal_feedback
Lina Benali,BV_ST04,Sécurité Informatique,6054,2025-05-22 09:37:36,2025-05-22 11:00:36,8,"Bonne expérience, je recommande cette formation.",1550,58,\N,\N,2025-05-22 09:38:36,2025-05-22 11:01:36,web4job,enquête
Adam El Amrani,BV_ST02,Machine Learning avancé,6055,2025-05-05 07:37:36,2025-05-05 08:52:36,7,"Formation conforme aux attentes, sans surprise.",1628,50,\N,\N,2025-05-05 07:38:36,2025-05-05 08:53:36,web4job,email
Sara Jabrane,BV_ST01,Introduction à l’IA,6056,2025-06-05 07:37:36,2025-06-05 08:53:36,7,"Cours correct, rien de particulier à signaler.",1635,65,\N,\N,2025-06-05 07:38:36,2025-06-05 08:54:36,udemy,réseaux sociaux
Amine Bennani,BV_ST03,Sécurité Informatique,6057,2025-05-19 07:37:36,2025-05-19 09:06:36,6,"Ni bon ni mauvais, c'était acceptable.",1876,57,\N,\N,2025-05-19 07:38:36,2025-05-19 09:07:36,coursera,plateforme
Amine Toumi,BV_ST02,Machine Learning avancé,6058,2025-04-08 08:37:36,2025-04-08 09:42:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1710,54,\N,\N,2025-04-08 08:38:36,2025-04-08 09:43:36,udemy,réseaux sociaux
Youssef Toumi,BV_ST01,Formation Python pour débutants,6059,2025-04-26 09:37:36,2025-04-26 11:01:36,6,"Cours correct, rien de particulier à signaler.",1534,55,\N,\N,2025-04-26 09:38:36,2025-04-26 11:02:36,openclassrooms,enquête
Sara Slaoui,BV_ST03,Marketing Digital,6060,2025-05-21 09:37:36,2025-05-21 10:54:36,8,"Très satisfait du cours, contenu clair et utile.",1513,60,\N,\N,2025-05-21 09:38:36,2025-05-21 10:55:36,coursera,plateforme
Ayoub Jabrane,BV_ST04,Sécurité Informatique,6061,2025-01-16 08:37:36,2025-01-16 09:43:36,6,"Cours correct, rien de particulier à signaler.",1812,66,\N,\N,2025-01-16 08:38:36,2025-01-16 09:44:36,udemy,enquête
Ayoub Benali,BV_ST02,Marketing Digital,6062,2025-06-08 07:37:36,2025-06-08 08:57:36,6,"Formation conforme aux attentes, sans surprise.",1729,51,\N,\N,2025-06-08 07:38:36,2025-06-08 08:58:36,web4job,enquête
Lina Hamzaoui,BV_ST02,Introduction à l’IA,6063,2025-06-20 07:37:36,2025-06-20 09:06:36,9,Formateur très compétent et à l'écoute.,1501,54,\N,\N,2025-06-20 07:38:36,2025-06-20 09:07:36,coursera,plateforme
Lina Benali,BV_ST02,Formation Python pour débutants,6064,2025-03-28 08:37:36,2025-03-28 09:50:36,9,Formateur très compétent et à l'écoute.,1941,61,\N,\N,2025-03-28 08:38:36,2025-03-28 09:51:36,edx,réseaux sociaux
Amine Rhani,BV_ST04,Formation Python pour débutants,6065,2025-02-11 07:37:36,2025-02-11 08:58:36,7,"Ni bon ni mauvais, c'était acceptable.",1974,65,\N,\N,2025-02-11 07:38:36,2025-02-11 08:59:36,udemy,email
Lina Bennani,BV_ST04,Marketing Digital,6066,2025-06-09 09:37:36,2025-06-09 10:56:36,10,"Bonne expérience, je recommande cette formation.",1876,68,\N,\N,2025-06-09 09:38:36,2025-06-09 10:57:36,openclassrooms,réseaux sociaux
Nour Hamzaoui,BV_ST01,Développement Web FullStack,6067,2025-06-06 07:37:36,2025-06-06 08:57:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1652,56,\N,\N,2025-06-06 07:38:36,2025-06-06 08:58:36,coursera,réseaux sociaux
Sara El Amrani,BV_ST01,Marketing Digital,6068,2025-03-09 08:37:36,2025-03-09 09:40:36,10,"Très satisfait du cours, contenu clair et utile.",1528,58,\N,\N,2025-03-09 08:38:36,2025-03-09 09:41:36,openclassrooms,plateforme
Rania Rhani,BV_ST01,Introduction à l’IA,6069,2025-05-14 08:37:36,2025-05-14 09:40:36,9,"Très satisfait du cours, contenu clair et utile.",1568,61,\N,\N,2025-05-14 08:38:36,2025-05-14 09:41:36,web4job,email
Lina Toumi,BV_ST01,Développement Web FullStack,6070,2025-03-21 08:37:36,2025-03-21 09:47:36,7,D'accord avec le contenu mais peut être amélioré.,1770,63,\N,\N,2025-03-21 08:38:36,2025-03-21 09:48:36,coursera,enquête
Amine El Amrani,BV_ST04,Sécurité Informatique,6071,2025-04-06 09:37:36,2025-04-06 10:48:36,8,"Bonne expérience, je recommande cette formation.",1830,50,\N,\N,2025-04-06 09:38:36,2025-04-06 10:49:36,udemy,enquête
Youssef Benali,BV_ST04,Sécurité Informatique,6072,2025-01-11 08:37:36,2025-01-11 09:48:36,8,"Très satisfait du cours, contenu clair et utile.",1831,63,\N,\N,2025-01-11 08:38:36,2025-01-11 09:49:36,coursera,réseaux sociaux
Rania Fadili,BV_ST03,Machine Learning avancé,6073,2025-01-14 09:37:36,2025-01-14 11:06:36,8,"Méthodologie adaptée, j'ai beaucoup appris.",1822,69,\N,\N,2025-01-14 09:38:36,2025-01-14 11:07:36,coursera,email
Adam Jabrane,BV_ST04,Machine Learning avancé,6074,2025-04-23 08:37:36,2025-04-23 09:37:36,6,"Formation conforme aux attentes, sans surprise.",1624,66,\N,\N,2025-04-23 08:38:36,2025-04-23 09:38:36,edx,email
Adam Jabrane,BV_ST02,Analyse de données avec Excel,6075,2025-03-20 07:37:36,2025-03-20 08:52:36,6,"Formation conforme aux attentes, sans surprise.",1896,55,\N,\N,2025-03-20 07:38:36,2025-03-20 08:53:36,edx,enquête
Rania Bennani,BV_ST04,Analyse de données avec Excel,6076,2025-02-03 09:37:36,2025-02-03 10:41:36,6,D'accord avec le contenu mais peut être amélioré.,1686,69,\N,\N,2025-02-03 09:38:36,2025-02-03 10:42:36,openclassrooms,réseaux sociaux
Rania Bennani,BV_ST02,Introduction à l’IA,6077,2025-02-27 09:37:36,2025-02-27 10:54:36,10,"Bonne expérience, je recommande cette formation.",1788,60,\N,\N,2025-02-27 09:38:36,2025-02-27 10:55:36,web4job,réseaux sociaux
Nour Slaoui,BV_ST03,Machine Learning avancé,6078,2025-05-07 09:37:36,2025-05-07 11:05:36,8,Formateur très compétent et à l'écoute.,1516,62,\N,\N,2025-05-07 09:38:36,2025-05-07 11:06:36,edx,réseaux sociaux
Ayoub Fadili,BV_ST04,Développement Web FullStack,6079,2025-06-27 07:37:36,2025-06-27 08:46:36,9,"Très satisfait du cours, contenu clair et utile.",1840,65,\N,\N,2025-06-27 07:38:36,2025-06-27 08:47:36,web4job,réseaux sociaux
Nour Jabrane,BV_ST01,Marketing Digital,6080,2025-02-05 09:37:36,2025-02-05 11:03:36,7,"Ni bon ni mauvais, c'était acceptable.",1679,57,\N,\N,2025-02-05 09:38:36,2025-02-05 11:04:36,openclassrooms,email
Amine El Amrani,BV_ST01,Analyse de données avec Excel,6081,2025-03-30 07:37:36,2025-03-30 08:46:36,8,Formateur très compétent et à l'écoute.,1784,66,\N,\N,2025-03-30 07:38:36,2025-03-30 08:47:36,udemy,plateforme
Khadija Essaid,BV_ST04,Machine Learning avancé,6082,2025-06-22 07:37:36,2025-06-22 09:07:36,7,"Formation conforme aux attentes, sans surprise.",1702,61,\N,\N,2025-06-22 07:38:36,2025-06-22 09:08:36,udemy,plateforme
Adam Essaid,BV_ST04,Formation Python pour débutants,6083,2025-06-27 09:37:36,2025-06-27 10:44:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1737,68,\N,\N,2025-06-27 09:38:36,2025-06-27 10:45:36,coursera,email
Sara Slaoui,BV_ST02,Analyse de données avec Excel,6084,2025-03-09 09:37:36,2025-03-09 10:58:36,6,"Formation conforme aux attentes, sans surprise.",1731,69,\N,\N,2025-03-09 09:38:36,2025-03-09 10:59:36,openclassrooms,plateforme
Adam Bennani,BV_ST01,Analyse de données avec Excel,6085,2025-04-18 09:37:36,2025-04-18 10:38:36,7,"Formation conforme aux attentes, sans surprise.",1514,66,\N,\N,2025-04-18 09:38:36,2025-04-18 10:39:36,udemy,enquête
Ayoub Essaid,BV_ST03,Machine Learning avancé,6086,2025-02-19 09:37:36,2025-02-19 10:53:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1501,70,\N,\N,2025-02-19 09:38:36,2025-02-19 10:54:36,web4job,enquête
Nour Essaid,BV_ST01,Introduction à l’IA,6087,2025-02-11 07:37:36,2025-02-11 08:51:36,6,"Ni bon ni mauvais, c'était acceptable.",1906,53,\N,\N,2025-02-11 07:38:36,2025-02-11 08:52:36,udemy,enquête
Khadija Jabrane,BV_ST01,Formation Python pour débutants,6088,2025-02-04 09:37:36,2025-02-04 11:05:36,6,"Cours correct, rien de particulier à signaler.",1651,55,\N,\N,2025-02-04 09:38:36,2025-02-04 11:06:36,udemy,email
Rania Slaoui,BV_ST01,Analyse de données avec Excel,6089,2025-01-24 07:37:36,2025-01-24 08:42:36,9,"Bonne expérience, je recommande cette formation.",1646,69,\N,\N,2025-01-24 07:38:36,2025-01-24 08:43:36,edx,email
Sara Bennani,BV_ST03,Marketing Digital,6090,2025-07-05 08:37:36,2025-07-05 09:38:36,9,"Très satisfait du cours, contenu clair et utile.",1843,63,\N,\N,2025-07-05 08:38:36,2025-07-05 09:39:36,web4job,enquête
Sara Benali,BV_ST03,Analyse de données avec Excel,6091,2025-04-16 07:37:36,2025-04-16 08:47:36,10,Formateur très compétent et à l'écoute.,1946,69,\N,\N,2025-04-16 07:38:36,2025-04-16 08:48:36,udemy,réseaux sociaux
Nour Benali,BV_ST01,Sécurité Informatique,6092,2025-06-30 07:37:36,2025-06-30 08:48:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1709,56,\N,\N,2025-06-30 07:38:36,2025-06-30 08:49:36,edx,email
Khadija Toumi,BV_ST04,Sécurité Informatique,6093,2025-02-22 08:37:36,2025-02-22 09:59:36,10,Formateur très compétent et à l'écoute.,1510,70,\N,\N,2025-02-22 08:38:36,2025-02-22 10:00:36,openclassrooms,email
Sara Essaid,BV_ST02,Sécurité Informatique,6094,2025-02-27 07:37:36,2025-02-27 08:40:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1999,54,\N,\N,2025-02-27 07:38:36,2025-02-27 08:41:36,coursera,plateforme
Amine Hamzaoui,BV_ST03,Marketing Digital,6095,2025-01-10 07:37:36,2025-01-10 08:47:36,9,Formateur très compétent et à l'écoute.,1579,54,\N,\N,2025-01-10 07:38:36,2025-01-10 08:48:36,coursera,plateforme
Lina Hamzaoui,BV_ST02,Analyse de données avec Excel,6096,2025-02-17 08:37:36,2025-02-17 10:03:36,7,D'accord avec le contenu mais peut être amélioré.,1868,66,\N,\N,2025-02-17 08:38:36,2025-02-17 10:04:36,openclassrooms,enquête
Sara Bennani,BV_ST03,Sécurité Informatique,6097,2025-07-05 08:37:36,2025-07-05 10:06:36,8,Formateur très compétent et à l'écoute.,1634,69,\N,\N,2025-07-05 08:38:36,2025-07-05 10:07:36,udemy,email
Sara Hamzaoui,BV_ST04,Machine Learning avancé,6098,2025-05-06 09:37:36,2025-05-06 10:42:36,7,"Ni bon ni mauvais, c'était acceptable.",1544,62,\N,\N,2025-05-06 09:38:36,2025-05-06 10:43:36,web4job,plateforme
Sara Fadili,BV_ST01,Marketing Digital,6099,2025-02-26 08:37:36,2025-02-26 10:06:36,8,"Méthodologie adaptée, j'ai beaucoup appris.",1879,63,\N,\N,2025-02-26 08:38:36,2025-02-26 10:07:36,web4job,réseaux sociaux
Amine Toumi,BV_ST04,Machine Learning avancé,6100,2025-05-02 08:37:36,2025-05-02 09:52:36,8,Formateur très compétent et à l'écoute.,1825,61,\N,\N,2025-05-02 08:38:36,2025-05-02 09:53:36,web4job,enquête
Ayoub Benali,BV_ST02,Formation Python pour débutants,6101,2025-03-03 08:37:36,2025-03-03 10:01:36,6,"Cours correct, rien de particulier à signaler.",1619,54,\N,\N,2025-03-03 08:38:36,2025-03-03 10:02:36,web4job,email
Ayoub Fadili,BV_ST02,Développement Web FullStack,6102,2025-05-10 08:37:36,2025-05-10 09:45:36,9,"Très satisfait du cours, contenu clair et utile.",1793,54,\N,\N,2025-05-10 08:38:36,2025-05-10 09:46:36,openclassrooms,email
Sara El Amrani,BV_ST02,Introduction à l’IA,6103,2025-04-12 09:37:36,2025-04-12 10:52:36,7,"Cours correct, rien de particulier à signaler.",1731,52,\N,\N,2025-04-12 09:38:36,2025-04-12 10:53:36,openclassrooms,plateforme
Ayoub Fadili,BV_ST01,Formation Python pour débutants,6104,2025-05-25 07:37:36,2025-05-25 08:59:36,8,"Très satisfait du cours, contenu clair et utile.",1940,50,\N,\N,2025-05-25 07:38:36,2025-05-25 09:00:36,udemy,enquête
Amine Benali,BV_ST02,Introduction à l’IA,6105,2025-07-01 07:37:36,2025-07-01 08:54:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1530,60,\N,\N,2025-07-01 07:38:36,2025-07-01 08:55:36,edx,réseaux sociaux
Youssef Rhani,BV_ST03,Machine Learning avancé,6106,2025-03-19 09:37:36,2025-03-19 11:06:36,6,"Cours correct, rien de particulier à signaler.",1878,55,\N,\N,2025-03-19 09:38:36,2025-03-19 11:07:36,openclassrooms,enquête
Rania Jabrane,BV_ST04,Analyse de données avec Excel,6107,2025-02-09 08:37:36,2025-02-09 09:37:36,9,Formateur très compétent et à l'écoute.,1854,70,\N,\N,2025-02-09 08:38:36,2025-02-09 09:38:36,coursera,réseaux sociaux
Youssef Essaid,BV_ST03,Sécurité Informatique,6108,2025-01-20 08:37:36,2025-01-20 09:58:36,6,"Cours correct, rien de particulier à signaler.",1952,69,\N,\N,2025-01-20 08:38:36,2025-01-20 09:59:36,web4job,email
Amine Bennani,BV_ST04,Sécurité Informatique,6109,2025-01-27 09:37:36,2025-01-27 10:54:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1809,56,\N,\N,2025-01-27 09:38:36,2025-01-27 10:55:36,coursera,enquête
Omar Hamzaoui,BV_ST04,Machine Learning avancé,6110,2025-05-06 08:37:36,2025-05-06 09:58:36,10,"Très satisfait du cours, contenu clair et utile.",1714,64,\N,\N,2025-05-06 08:38:36,2025-05-06 09:59:36,web4job,plateforme
Ayoub Essaid,BV_ST03,Introduction à l’IA,6111,2025-03-01 08:37:36,2025-03-01 09:38:36,8,"Méthodologie adaptée, j'ai beaucoup appris.",1672,67,\N,\N,2025-03-01 08:38:36,2025-03-01 09:39:36,edx,plateforme
Lina Bennani,BV_ST02,Développement Web FullStack,6112,2025-03-21 08:37:36,2025-03-21 10:07:36,7,D'accord avec le contenu mais peut être amélioré.,1934,59,\N,\N,2025-03-21 08:38:36,2025-03-21 10:08:36,udemy,réseaux sociaux
Youssef Benali,BV_ST04,Analyse de données avec Excel,6113,2025-01-18 07:37:36,2025-01-18 08:45:36,6,D'accord avec le contenu mais peut être amélioré.,1598,59,\N,\N,2025-01-18 07:38:36,2025-01-18 08:46:36,web4job,réseaux sociaux
Rania Slaoui,BV_ST01,Marketing Digital,6114,2025-05-01 09:37:36,2025-05-01 11:02:36,7,"Formation conforme aux attentes, sans surprise.",1796,69,\N,\N,2025-05-01 09:38:36,2025-05-01 11:03:36,udemy,plateforme
Nour Toumi,BV_ST01,Sécurité Informatique,6115,2025-07-05 09:37:36,2025-07-05 10:48:36,9,Formateur très compétent et à l'écoute.,1744,63,\N,\N,2025-07-05 09:38:36,2025-07-05 10:49:36,web4job,plateforme
Adam Bennani,BV_ST01,Introduction à l’IA,6116,2025-04-09 09:37:36,2025-04-09 10:48:36,8,"Bonne expérience, je recommande cette formation.",1888,56,\N,\N,2025-04-09 09:38:36,2025-04-09 10:49:36,web4job,réseaux sociaux
Khadija El Amrani,BV_ST02,Formation Python pour débutants,6117,2025-03-24 08:37:36,2025-03-24 09:47:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1547,61,\N,\N,2025-03-24 08:38:36,2025-03-24 09:48:36,udemy,plateforme
Nour Hamzaoui,BV_ST04,Sécurité Informatique,6118,2025-02-09 07:37:36,2025-02-09 08:42:36,8,"Bonne expérience, je recommande cette formation.",1884,56,\N,\N,2025-02-09 07:38:36,2025-02-09 08:43:36,edx,email
Omar Toumi,BV_ST01,Développement Web FullStack,6119,2025-04-27 07:37:36,2025-04-27 08:41:36,8,Formateur très compétent et à l'écoute.,1892,68,\N,\N,2025-04-27 07:38:36,2025-04-27 08:42:36,coursera,email
Rania Essaid,BV_ST01,Introduction à l’IA,6120,2025-01-24 09:37:36,2025-01-24 10:42:36,6,"Formation conforme aux attentes, sans surprise.",1559,50,\N,\N,2025-01-24 09:38:36,2025-01-24 10:43:36,web4job,enquête
Nour Fadili,BV_ST04,Analyse de données avec Excel,6121,2025-02-26 09:37:36,2025-02-26 10:53:36,6,"Formation conforme aux attentes, sans surprise.",1687,70,\N,\N,2025-02-26 09:38:36,2025-02-26 10:54:36,web4job,enquête
Omar Bennani,BV_ST04,Analyse de données avec Excel,6122,2025-04-15 09:37:36,2025-04-15 11:05:36,9,"Très satisfait du cours, contenu clair et utile.",1625,65,\N,\N,2025-04-15 09:38:36,2025-04-15 11:06:36,edx,email
Adam Hamzaoui,BV_ST03,Machine Learning avancé,6123,2025-02-01 08:37:36,2025-02-01 09:50:36,7,D'accord avec le contenu mais peut être amélioré.,1973,52,\N,\N,2025-02-01 08:38:36,2025-02-01 09:51:36,coursera,plateforme
Ayoub Benali,BV_ST01,Machine Learning avancé,6124,2025-01-22 08:37:36,2025-01-22 09:47:36,7,"Cours correct, rien de particulier à signaler.",1554,50,\N,\N,2025-01-22 08:38:36,2025-01-22 09:48:36,coursera,enquête
Ayoub Toumi,BV_ST01,Machine Learning avancé,6125,2025-06-28 07:37:36,2025-06-28 09:05:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1576,63,\N,\N,2025-06-28 07:38:36,2025-06-28 09:06:36,openclassrooms,email
Amine Fadili,BV_ST02,Machine Learning avancé,6126,2025-06-25 08:37:36,2025-06-25 10:00:36,8,Formateur très compétent et à l'écoute.,1847,53,\N,\N,2025-06-25 08:38:36,2025-06-25 10:01:36,udemy,plateforme
Nour El Amrani,BV_ST02,Marketing Digital,6127,2025-01-09 09:37:36,2025-01-09 11:06:36,6,D'accord avec le contenu mais peut être amélioré.,1949,70,\N,\N,2025-01-09 09:38:36,2025-01-09 11:07:36,openclassrooms,enquête
Khadija Hamzaoui,BV_ST03,Introduction à l’IA,6128,2025-05-26 08:37:36,2025-05-26 09:38:36,8,"Méthodologie adaptée, j'ai beaucoup appris.",1926,68,\N,\N,2025-05-26 08:38:36,2025-05-26 09:39:36,web4job,plateforme
Rania Toumi,BV_ST01,Sécurité Informatique,6129,2025-05-24 09:37:36,2025-05-24 10:55:36,9,Formateur très compétent et à l'écoute.,1951,68,\N,\N,2025-05-24 09:38:36,2025-05-24 10:56:36,udemy,enquête
Nour Benali,BV_ST04,Introduction à l’IA,6130,2025-06-18 08:37:36,2025-06-18 10:04:36,7,"Cours correct, rien de particulier à signaler.",1553,53,\N,\N,2025-06-18 08:38:36,2025-06-18 10:05:36,openclassrooms,email
Sara Slaoui,BV_ST03,Développement Web FullStack,6131,2025-04-18 08:37:36,2025-04-18 10:01:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1621,65,\N,\N,2025-04-18 08:38:36,2025-04-18 10:02:36,web4job,enquête
Sara Bennani,BV_ST03,Formation Python pour débutants,6132,2025-07-03 07:37:36,2025-07-03 09:00:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1803,69,\N,\N,2025-07-03 07:38:36,2025-07-03 09:01:36,openclassrooms,enquête
Ayoub Hamzaoui,BV_ST03,Sécurité Informatique,6133,2025-01-26 07:37:36,2025-01-26 08:46:36,7,"Ni bon ni mauvais, c'était acceptable.",1718,56,\N,\N,2025-01-26 07:38:36,2025-01-26 08:47:36,coursera,email
Omar Benali,BV_ST02,Machine Learning avancé,6134,2025-06-26 09:37:36,2025-06-26 10:50:36,10,"Bonne expérience, je recommande cette formation.",1897,58,\N,\N,2025-06-26 09:38:36,2025-06-26 10:51:36,web4job,enquête
Youssef Slaoui,BV_ST04,Développement Web FullStack,6135,2025-06-18 09:37:36,2025-06-18 11:05:36,7,"Cours correct, rien de particulier à signaler.",1783,65,\N,\N,2025-06-18 09:38:36,2025-06-18 11:06:36,edx,plateforme
Khadija Jabrane,BV_ST04,Sécurité Informatique,6136,2025-06-20 08:37:36,2025-06-20 09:50:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1684,56,\N,\N,2025-06-20 08:38:36,2025-06-20 09:51:36,web4job,réseaux sociaux
Amine Toumi,BV_ST01,Analyse de données avec Excel,6137,2025-01-10 09:37:36,2025-01-10 10:38:36,9,Formateur très compétent et à l'écoute.,1627,69,\N,\N,2025-01-10 09:38:36,2025-01-10 10:39:36,udemy,réseaux sociaux
Omar Bennani,BV_ST03,Analyse de données avec Excel,6138,2025-05-02 08:37:36,2025-05-02 09:58:36,10,"Méthodologie adaptée, j'ai beaucoup appris.",1573,66,\N,\N,2025-05-02 08:38:36,2025-05-02 09:59:36,udemy,enquête
Lina Benali,BV_ST02,Introduction à l’IA,6139,2025-04-12 09:37:36,2025-04-12 10:50:36,8,"Méthodologie adaptée, j'ai beaucoup appris.",1933,54,\N,\N,2025-04-12 09:38:36,2025-04-12 10:51:36,web4job,email
Rania Rhani,BV_ST03,Formation Python pour débutants,6140,2025-06-25 08:37:36,2025-06-25 10:01:36,10,Formateur très compétent et à l'écoute.,1523,63,\N,\N,2025-06-25 08:38:36,2025-06-25 10:02:36,coursera,enquête
Ayoub Jabrane,BV_ST03,Développement Web FullStack,6141,2025-03-30 08:37:36,2025-03-30 09:45:36,8,"Très satisfait du cours, contenu clair et utile.",1678,69,\N,\N,2025-03-30 08:38:36,2025-03-30 09:46:36,coursera,plateforme
Khadija Toumi,BV_ST02,Introduction à l’IA,6142,2025-03-16 08:37:36,2025-03-16 09:40:36,7,"Formation conforme aux attentes, sans surprise.",1797,57,\N,\N,2025-03-16 08:38:36,2025-03-16 09:41:36,web4job,réseaux sociaux
Amine Essaid,BV_ST01,Formation Python pour débutants,6143,2025-03-02 08:37:36,2025-03-02 10:04:36,7,"Cours correct, rien de particulier à signaler.",1892,69,\N,\N,2025-03-02 08:38:36,2025-03-02 10:05:36,coursera,email
Adam Hamzaoui,BV_ST04,Analyse de données avec Excel,6144,2025-02-15 08:37:36,2025-02-15 09:39:36,6,"Formation conforme aux attentes, sans surprise.",1992,59,\N,\N,2025-02-15 08:38:36,2025-02-15 09:40:36,edx,réseaux sociaux
Lina Essaid,BV_ST03,Sécurité Informatique,6145,2025-04-13 08:37:36,2025-04-13 09:55:36,6,"Formation conforme aux attentes, sans surprise.",1986,52,\N,\N,2025-04-13 08:38:36,2025-04-13 09:56:36,openclassrooms,enquête
Youssef Bennani,BV_ST01,Formation Python pour débutants,6146,2025-05-24 09:37:36,2025-05-24 10:37:36,7,"Ni bon ni mauvais, c'était acceptable.",1992,59,\N,\N,2025-05-24 09:38:36,2025-05-24 10:38:36,web4job,enquête
Ayoub Jabrane,BV_ST04,Analyse de données avec Excel,6147,2025-01-10 09:37:36,2025-01-10 11:00:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1814,69,\N,\N,2025-01-10 09:38:36,2025-01-10 11:01:36,openclassrooms,plateforme
Amine Toumi,BV_ST01,Machine Learning avancé,6148,2025-03-04 09:37:36,2025-03-04 11:03:36,9,"Méthodologie adaptée, j'ai beaucoup appris.",1812,65,\N,\N,2025-03-04 09:38:36,2025-03-04 11:04:36,openclassrooms,plateforme
Youssef Fadili,BV_ST04,Machine Learning avancé,6149,2025-03-03 07:37:36,2025-03-03 08:41:36,10,"Très satisfait du cours, contenu clair et utile.",1719,64,\N,\N,2025-03-03 07:38:36,2025-03-03 08:42:36,openclassrooms,enquête
Youssef Bennani,BV_ST02,Développement Web FullStack,6150,2025-02-09 08:37:36,2025-02-09 09:41:36,7,D'accord avec le contenu mais peut être amélioré.,1847,54,\N,\N,2025-02-09 08:38:36,2025-02-09 09:42:36,udemy,enquête
